Order #,Sent Date,Menu Item,Menu Group,Menu,Sales Category,Net Price,Qty,Void?,source_file,sent_date,sent_time,year,month,month_name,hour_of_day,day_of_week_num,day_of_week,is_weekend
137655,9/5/25 10:44 AM,Corn Cake,Breads,Main Menu,Food,4.99,2.0,False,synthetic_2025_09.csv,2025-09-05,10:44:00,2025,9,September,10,4,Friday,False
137656,9/5/25 12:26 PM,Corn Cake,Breads,Main Menu,Food,5.25,2.0,False,synthetic_2025_09.csv,2025-09-05,12:26:00,2025,9,September,12,4,Friday,False
137657,9/5/25 8:59 AM,Corn Cake,Breads,Main Menu,Food,5.51,3.0,False,synthetic_2025_09.csv,2025-09-05,08:59:00,2025,9,September,8,4,Friday,False
137658,9/5/25 6:09 AM,Corn Cake,Breads,Main Menu,Food,5.25,1.0,False,synthetic_2025_09.csv,2025-09-05,06:09:00,2025,9,September,6,4,Friday,False
137659,9/5/25 7:55 AM,Chicken Pastry,Pastries,Main Menu,Food,6.75,2.0,False,synthetic_2025_09.csv,2025-09-05,07:55:00,2025,9,September,7,4,Friday,False
137660,9/5/25 3:10 PM,Chicken Pastry,Pastries,Main Menu,Food,6.75,3.0,False,synthetic_2025_09.csv,2025-09-05,15:10:00,2025,9,September,15,4,Friday,False
137661,9/5/25 9:31 AM,Chicken Pastry,Pastries,Main Menu,Food,6.75,3.0,False,synthetic_2025_09.csv,2025-09-05,09:31:00,2025,9,September,9,4,Friday,False
137662,9/5/25 12:22 PM,Beef Pastry,Pastries,Main Menu,Food,6.95,2.0,False,synthetic_2025_09.csv,2025-09-05,12:22:00,2025,9,September,12,4,Friday,False
137663,9/5/25 11:21 AM,Beef Pastry,Pastries,Main Menu,Food,6.95,1.0,False,synthetic_2025_09.csv,2025-09-05,11:21:00,2025,9,September,11,4,Friday,False
137664,9/5/25 12:47 PM,Beef Pastry,Pastries,Main Menu,Food,6.95,1.0,False,synthetic_2025_09.csv,2025-09-05,12:47:00,2025,9,September,12,4,Friday,False
137665,9/5/25 10:54 AM,Beef Pastry,Pastries,Main Menu,Food,6.95,1.0,False,synthetic_2025_09.csv,2025-09-05,10:54:00,2025,9,September,10,4,Friday,False
137666,9/5/25 1:52 PM,Beef Pastry,Pastries,Main Menu,Food,6.95,2.0,False,synthetic_2025_09.csv,2025-09-05,13:52:00,2025,9,September,13,4,Friday,False
137667,9/5/25 9:24 AM,Beef Pastry,Pastries,Main Menu,Food,6.95,1.0,False,synthetic_2025_09.csv,2025-09-05,09:24:00,2025,9,September,9,4,Friday,False
137668,9/5/25 10:46 AM,Guava Pastry,Pastries,Main Menu,Food,5.5,1.0,False,synthetic_2025_09.csv,2025-09-05,10:46:00,2025,9,September,10,4,Friday,False
137669,9/5/25 5:56 PM,Guava Pastry,Pastries,Main Menu,Food,5.78,1.0,False,synthetic_2025_09.csv,2025-09-05,17:56:00,2025,9,September,17,4,Friday,False
137670,9/5/25 10:49 AM,Guava Pastry,Pastries,Main Menu,Food,5.5,2.0,False,synthetic_2025_09.csv,2025-09-05,10:49:00,2025,9,September,10,4,Friday,False
137671,9/5/25 10:59 AM,Latte,Coffee,Main Menu,Beverage,5.75,1.0,False,synthetic_2025_09.csv,2025-09-05,10:59:00,2025,9,September,10,4,Friday,False
137672,9/5/25 8:10 AM,Latte,Coffee,Main Menu,Beverage,5.46,2.0,True,synthetic_2025_09.csv,2025-09-05,08:10:00,2025,9,September,8,4,Friday,False
137673,9/5/25 3:04 PM,Latte,Coffee,Main Menu,Beverage,5.75,2.0,False,synthetic_2025_09.csv,2025-09-05,15:04:00,2025,9,September,15,4,Friday,False
137674,9/5/25 2:07 PM,Latte,Coffee,Main Menu,Beverage,6.04,1.0,False,synthetic_2025_09.csv,2025-09-05,14:07:00,2025,9,September,14,4,Friday,False
137675,9/5/25 3:15 PM,Latte,Coffee,Main Menu,Beverage,5.46,1.0,False,synthetic_2025_09.csv,2025-09-05,15:15:00,2025,9,September,15,4,Friday,False
137676,9/5/25 12:44 PM,Latte,Coffee,Main Menu,Beverage,5.75,2.0,False,synthetic_2025_09.csv,2025-09-05,12:44:00,2025,9,September,12,4,Friday,False
137677,9/5/25 8:42 AM,Latte,Coffee,Main Menu,Beverage,5.75,3.0,False,synthetic_2025_09.csv,2025-09-05,08:42:00,2025,9,September,8,4,Friday,False
137678,9/5/25 12:06 PM,Cappuccino,Coffee,Main Menu,Beverage,5.5,3.0,False,synthetic_2025_09.csv,2025-09-05,12:06:00,2025,9,September,12,4,Friday,False
137679,9/5/25 11:48 AM,Cappuccino,Coffee,Main Menu,Beverage,5.5,3.0,False,synthetic_2025_09.csv,2025-09-05,11:48:00,2025,9,September,11,4,Friday,False
137680,9/5/25 1:55 PM,Cappuccino,Coffee,Main Menu,Beverage,5.5,3.0,False,synthetic_2025_09.csv,2025-09-05,13:55:00,2025,9,September,13,4,Friday,False
137681,9/5/25 10:13 AM,Cappuccino,Coffee,Main Menu,Beverage,5.5,2.0,False,synthetic_2025_09.csv,2025-09-05,10:13:00,2025,9,September,10,4,Friday,False
137682,9/5/25 3:35 PM,Cappuccino,Coffee,Main Menu,Beverage,5.78,2.0,False,synthetic_2025_09.csv,2025-09-05,15:35:00,2025,9,September,15,4,Friday,False
137683,9/5/25 11:27 AM,Cappuccino,Coffee,Main Menu,Beverage,5.78,2.0,False,synthetic_2025_09.csv,2025-09-05,11:27:00,2025,9,September,11,4,Friday,False
137684,9/5/25 10:40 AM,Cold Brew,Coffee,Main Menu,Beverage,5.25,3.0,False,synthetic_2025_09.csv,2025-09-05,10:40:00,2025,9,September,10,4,Friday,False
137685,9/5/25 3:30 PM,Cold Brew,Coffee,Main Menu,Beverage,4.99,3.0,False,synthetic_2025_09.csv,2025-09-05,15:30:00,2025,9,September,15,4,Friday,False
137686,9/5/25 9:20 AM,Cold Brew,Coffee,Main Menu,Beverage,5.51,3.0,False,synthetic_2025_09.csv,2025-09-05,09:20:00,2025,9,September,9,4,Friday,False
137687,9/5/25 11:58 AM,Cold Brew,Coffee,Main Menu,Beverage,5.51,1.0,False,synthetic_2025_09.csv,2025-09-05,11:58:00,2025,9,September,11,4,Friday,False
137688,9/5/25 10:04 AM,Cold Brew,Coffee,Main Menu,Beverage,5.25,1.0,False,synthetic_2025_09.csv,2025-09-05,10:04:00,2025,9,September,10,4,Friday,False
137689,9/5/25 11:55 AM,Cold Brew,Coffee,Main Menu,Beverage,5.25,3.0,False,synthetic_2025_09.csv,2025-09-05,11:55:00,2025,9,September,11,4,Friday,False
137690,9/5/25 12:22 PM,Cold Brew,Coffee,Main Menu,Beverage,5.25,2.0,False,synthetic_2025_09.csv,2025-09-05,12:22:00,2025,9,September,12,4,Friday,False
137691,9/5/25 11:47 AM,Hot Chocolate,Beverages,Main Menu,Beverage,4.99,3.0,False,synthetic_2025_09.csv,2025-09-05,11:47:00,2025,9,September,11,4,Friday,False
137692,9/5/25 6:09 AM,Hot Chocolate,Beverages,Main Menu,Beverage,4.75,2.0,False,synthetic_2025_09.csv,2025-09-05,06:09:00,2025,9,September,6,4,Friday,False
137693,9/5/25 11:00 AM,Hot Chocolate,Beverages,Main Menu,Beverage,4.75,1.0,False,synthetic_2025_09.csv,2025-09-05,11:00:00,2025,9,September,11,4,Friday,False
137694,9/5/25 11:47 AM,Hot Chocolate,Beverages,Main Menu,Beverage,4.99,2.0,False,synthetic_2025_09.csv,2025-09-05,11:47:00,2025,9,September,11,4,Friday,False
137695,9/5/25 6:17 PM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.25,1.0,False,synthetic_2025_09.csv,2025-09-05,18:17:00,2025,9,September,18,4,Friday,False
137696,9/5/25 12:17 PM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.25,3.0,False,synthetic_2025_09.csv,2025-09-05,12:17:00,2025,9,September,12,4,Friday,False
137697,9/5/25 2:43 PM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.25,1.0,False,synthetic_2025_09.csv,2025-09-05,14:43:00,2025,9,September,14,4,Friday,False
137698,9/5/25 11:20 AM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.56,3.0,False,synthetic_2025_09.csv,2025-09-05,11:20:00,2025,9,September,11,4,Friday,False
137699,9/5/25 12:01 PM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.25,2.0,False,synthetic_2025_09.csv,2025-09-05,12:01:00,2025,9,September,12,4,Friday,False
137700,9/5/25 2:44 PM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.25,2.0,False,synthetic_2025_09.csv,2025-09-05,14:44:00,2025,9,September,14,4,Friday,False
137701,9/5/25 7:35 AM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.25,1.0,False,synthetic_2025_09.csv,2025-09-05,07:35:00,2025,9,September,7,4,Friday,False
137702,9/5/25 8:48 AM,Coffee Beans 12oz,Retail,Main Menu,Retail,15.2,1.0,False,synthetic_2025_09.csv,2025-09-05,08:48:00,2025,9,September,8,4,Friday,False
137703,9/5/25 11:36 AM,Coffee Beans 12oz,Retail,Main Menu,Retail,16.0,3.0,False,synthetic_2025_09.csv,2025-09-05,11:36:00,2025,9,September,11,4,Friday,False
137704,9/5/25 8:32 AM,Coffee Beans 12oz,Retail,Main Menu,Retail,16.0,1.0,False,synthetic_2025_09.csv,2025-09-05,08:32:00,2025,9,September,8,4,Friday,False
137705,9/5/25 10:12 AM,House Sauce,Retail,Main Menu,Retail,8.5,3.0,False,synthetic_2025_09.csv,2025-09-05,10:12:00,2025,9,September,10,4,Friday,False
137706,9/5/25 2:13 PM,House Sauce,Retail,Main Menu,Retail,8.5,1.0,False,synthetic_2025_09.csv,2025-09-05,14:13:00,2025,9,September,14,4,Friday,False
137707,9/6/25 10:18 AM,Cheese Bread,Breads,Main Menu,Food,4.5,3.0,False,synthetic_2025_09.csv,2025-09-06,10:18:00,2025,9,September,10,5,Saturday,True
137708,9/6/25 7:57 AM,Cheese Bread,Breads,Main Menu,Food,4.5,3.0,False,synthetic_2025_09.csv,2025-09-06,07:57:00,2025,9,September,7,5,Saturday,True
137709,9/6/25 1:27 PM,Cheese Bread,Breads,Main Menu,Food,4.73,1.0,False,synthetic_2025_09.csv,2025-09-06,13:27:00,2025,9,September,13,5,Saturday,True
137710,9/6/25 7:55 AM,Cheese Bread,Breads,Main Menu,Food,4.5,2.0,False,synthetic_2025_09.csv,2025-09-06,07:55:00,2025,9,September,7,5,Saturday,True
137711,9/6/25 1:19 PM,Cheese Bread,Breads,Main Menu,Food,4.5,3.0,False,synthetic_2025_09.csv,2025-09-06,13:19:00,2025,9,September,13,5,Saturday,True
137712,9/6/25 10:05 AM,Cheese Bread,Breads,Main Menu,Food,4.5,2.0,False,synthetic_2025_09.csv,2025-09-06,10:05:00,2025,9,September,10,5,Saturday,True
137713,9/6/25 12:44 PM,Cheese Bread,Breads,Main Menu,Food,4.5,3.0,False,synthetic_2025_09.csv,2025-09-06,12:44:00,2025,9,September,12,5,Saturday,True
137714,9/6/25 9:45 AM,Cheese Bread,Breads,Main Menu,Food,4.73,2.0,False,synthetic_2025_09.csv,2025-09-06,09:45:00,2025,9,September,9,5,Saturday,True
137715,9/6/25 12:54 PM,Cheese Bread,Breads,Main Menu,Food,4.73,1.0,False,synthetic_2025_09.csv,2025-09-06,12:54:00,2025,9,September,12,5,Saturday,True
137716,9/6/25 1:45 PM,Cheese Bread,Breads,Main Menu,Food,4.5,3.0,False,synthetic_2025_09.csv,2025-09-06,13:45:00,2025,9,September,13,5,Saturday,True
137717,9/6/25 1:27 PM,Corn Cake,Breads,Main Menu,Food,5.25,2.0,False,synthetic_2025_09.csv,2025-09-06,13:27:00,2025,9,September,13,5,Saturday,True
137718,9/6/25 9:19 AM,Corn Cake,Breads,Main Menu,Food,4.99,1.0,False,synthetic_2025_09.csv,2025-09-06,09:19:00,2025,9,September,9,5,Saturday,True
137719,9/6/25 6:26 PM,Corn Cake,Breads,Main Menu,Food,5.25,1.0,False,synthetic_2025_09.csv,2025-09-06,18:26:00,2025,9,September,18,5,Saturday,True
137720,9/6/25 8:47 AM,Corn Cake,Breads,Main Menu,Food,5.25,3.0,False,synthetic_2025_09.csv,2025-09-06,08:47:00,2025,9,September,8,5,Saturday,True
137721,9/6/25 2:47 PM,Corn Cake,Breads,Main Menu,Food,5.25,2.0,False,synthetic_2025_09.csv,2025-09-06,14:47:00,2025,9,September,14,5,Saturday,True
137722,9/6/25 11:03 AM,Corn Cake,Breads,Main Menu,Food,5.51,2.0,False,synthetic_2025_09.csv,2025-09-06,11:03:00,2025,9,September,11,5,Saturday,True
137723,9/6/25 12:39 PM,Corn Cake,Breads,Main Menu,Food,5.25,1.0,False,synthetic_2025_09.csv,2025-09-06,12:39:00,2025,9,September,12,5,Saturday,True
137724,9/6/25 10:35 AM,Corn Cake,Breads,Main Menu,Food,4.99,1.0,False,synthetic_2025_09.csv,2025-09-06,10:35:00,2025,9,September,10,5,Saturday,True
137725,9/6/25 12:01 PM,Corn Cake,Breads,Main Menu,Food,5.25,1.0,False,synthetic_2025_09.csv,2025-09-06,12:01:00,2025,9,September,12,5,Saturday,True
137726,9/6/25 7:25 AM,Corn Cake,Breads,Main Menu,Food,5.25,3.0,False,synthetic_2025_09.csv,2025-09-06,07:25:00,2025,9,September,7,5,Saturday,True
137727,9/6/25 9:52 AM,Chicken Pastry,Pastries,Main Menu,Food,6.75,3.0,False,synthetic_2025_09.csv,2025-09-06,09:52:00,2025,9,September,9,5,Saturday,True
137728,9/6/25 10:43 AM,Chicken Pastry,Pastries,Main Menu,Food,6.75,3.0,False,synthetic_2025_09.csv,2025-09-06,10:43:00,2025,9,September,10,5,Saturday,True
137729,9/6/25 12:36 PM,Chicken Pastry,Pastries,Main Menu,Food,6.75,2.0,False,synthetic_2025_09.csv,2025-09-06,12:36:00,2025,9,September,12,5,Saturday,True
137730,9/6/25 10:44 AM,Chicken Pastry,Pastries,Main Menu,Food,6.75,2.0,False,synthetic_2025_09.csv,2025-09-06,10:44:00,2025,9,September,10,5,Saturday,True
137731,9/6/25 2:29 PM,Chicken Pastry,Pastries,Main Menu,Food,6.41,2.0,False,synthetic_2025_09.csv,2025-09-06,14:29:00,2025,9,September,14,5,Saturday,True
137732,9/6/25 12:08 PM,Chicken Pastry,Pastries,Main Menu,Food,6.75,2.0,False,synthetic_2025_09.csv,2025-09-06,12:08:00,2025,9,September,12,5,Saturday,True
137733,9/6/25 10:46 AM,Beef Pastry,Pastries,Main Menu,Food,6.95,1.0,False,synthetic_2025_09.csv,2025-09-06,10:46:00,2025,9,September,10,5,Saturday,True
137734,9/6/25 3:02 PM,Beef Pastry,Pastries,Main Menu,Food,6.95,3.0,False,synthetic_2025_09.csv,2025-09-06,15:02:00,2025,9,September,15,5,Saturday,True
137735,9/6/25 11:58 AM,Beef Pastry,Pastries,Main Menu,Food,6.95,1.0,False,synthetic_2025_09.csv,2025-09-06,11:58:00,2025,9,September,11,5,Saturday,True
137736,9/6/25 12:26 PM,Beef Pastry,Pastries,Main Menu,Food,6.6,3.0,False,synthetic_2025_09.csv,2025-09-06,12:26:00,2025,9,September,12,5,Saturday,True
137737,9/6/25 1:44 PM,Beef Pastry,Pastries,Main Menu,Food,6.6,2.0,False,synthetic_2025_09.csv,2025-09-06,13:44:00,2025,9,September,13,5,Saturday,True
137738,9/6/25 7:00 AM,Guava Pastry,Pastries,Main Menu,Food,5.5,3.0,False,synthetic_2025_09.csv,2025-09-06,07:00:00,2025,9,September,7,5,Saturday,True
137739,9/6/25 6:19 AM,Guava Pastry,Pastries,Main Menu,Food,5.5,1.0,False,synthetic_2025_09.csv,2025-09-06,06:19:00,2025,9,September,6,5,Saturday,True
137740,9/6/25 12:40 PM,Guava Pastry,Pastries,Main Menu,Food,5.78,1.0,False,synthetic_2025_09.csv,2025-09-06,12:40:00,2025,9,September,12,5,Saturday,True
137741,9/6/25 10:54 AM,Latte,Coffee,Main Menu,Beverage,5.46,2.0,False,synthetic_2025_09.csv,2025-09-06,10:54:00,2025,9,September,10,5,Saturday,True
137742,9/6/25 9:06 AM,Latte,Coffee,Main Menu,Beverage,5.75,1.0,False,synthetic_2025_09.csv,2025-09-06,09:06:00,2025,9,September,9,5,Saturday,True
137743,9/6/25 9:33 AM,Latte,Coffee,Main Menu,Beverage,5.46,3.0,False,synthetic_2025_09.csv,2025-09-06,09:33:00,2025,9,September,9,5,Saturday,True
137744,9/6/25 7:29 AM,Latte,Coffee,Main Menu,Beverage,5.75,2.0,False,synthetic_2025_09.csv,2025-09-06,07:29:00,2025,9,September,7,5,Saturday,True
137745,9/6/25 8:48 AM,Latte,Coffee,Main Menu,Beverage,6.04,2.0,False,synthetic_2025_09.csv,2025-09-06,08:48:00,2025,9,September,8,5,Saturday,True
137746,9/6/25 11:03 AM,Latte,Coffee,Main Menu,Beverage,5.75,3.0,False,synthetic_2025_09.csv,2025-09-06,11:03:00,2025,9,September,11,5,Saturday,True
137747,9/6/25 10:00 AM,Cappuccino,Coffee,Main Menu,Beverage,5.78,3.0,False,synthetic_2025_09.csv,2025-09-06,10:00:00,2025,9,September,10,5,Saturday,True
137748,9/6/25 7:06 AM,Cappuccino,Coffee,Main Menu,Beverage,5.22,3.0,False,synthetic_2025_09.csv,2025-09-06,07:06:00,2025,9,September,7,5,Saturday,True
137749,9/6/25 3:15 PM,Cappuccino,Coffee,Main Menu,Beverage,5.78,1.0,False,synthetic_2025_09.csv,2025-09-06,15:15:00,2025,9,September,15,5,Saturday,True
137750,9/6/25 3:29 PM,Cappuccino,Coffee,Main Menu,Beverage,5.5,1.0,False,synthetic_2025_09.csv,2025-09-06,15:29:00,2025,9,September,15,5,Saturday,True
137751,9/6/25 6:17 PM,Cold Brew,Coffee,Main Menu,Beverage,5.25,3.0,False,synthetic_2025_09.csv,2025-09-06,18:17:00,2025,9,September,18,5,Saturday,True
137752,9/6/25 6:37 AM,Cold Brew,Coffee,Main Menu,Beverage,5.25,1.0,False,synthetic_2025_09.csv,2025-09-06,06:37:00,2025,9,September,6,5,Saturday,True
137753,9/6/25 3:54 PM,Cold Brew,Coffee,Main Menu,Beverage,4.99,1.0,False,synthetic_2025_09.csv,2025-09-06,15:54:00,2025,9,September,15,5,Saturday,True
137754,9/6/25 10:42 AM,Cold Brew,Coffee,Main Menu,Beverage,5.25,2.0,False,synthetic_2025_09.csv,2025-09-06,10:42:00,2025,9,September,10,5,Saturday,True
137755,9/6/25 2:08 PM,Cold Brew,Coffee,Main Menu,Beverage,5.51,2.0,False,synthetic_2025_09.csv,2025-09-06,14:08:00,2025,9,September,14,5,Saturday,True
137756,9/6/25 8:39 AM,Cold Brew,Coffee,Main Menu,Beverage,5.25,2.0,False,synthetic_2025_09.csv,2025-09-06,08:39:00,2025,9,September,8,5,Saturday,True
137757,9/6/25 3:14 PM,Cold Brew,Coffee,Main Menu,Beverage,5.25,1.0,False,synthetic_2025_09.csv,2025-09-06,15:14:00,2025,9,September,15,5,Saturday,True
137758,9/6/25 9:10 AM,Cold Brew,Coffee,Main Menu,Beverage,5.51,1.0,False,synthetic_2025_09.csv,2025-09-06,09:10:00,2025,9,September,9,5,Saturday,True
137759,9/6/25 3:42 PM,Hot Chocolate,Beverages,Main Menu,Beverage,4.75,2.0,False,synthetic_2025_09.csv,2025-09-06,15:42:00,2025,9,September,15,5,Saturday,True
137760,9/6/25 10:07 AM,Hot Chocolate,Beverages,Main Menu,Beverage,4.75,3.0,False,synthetic_2025_09.csv,2025-09-06,10:07:00,2025,9,September,10,5,Saturday,True
137761,9/6/25 2:15 PM,Hot Chocolate,Beverages,Main Menu,Beverage,4.75,2.0,False,synthetic_2025_09.csv,2025-09-06,14:15:00,2025,9,September,14,5,Saturday,True
137762,9/6/25 2:58 PM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.56,1.0,False,synthetic_2025_09.csv,2025-09-06,14:58:00,2025,9,September,14,5,Saturday,True
137763,9/6/25 12:42 PM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.25,1.0,False,synthetic_2025_09.csv,2025-09-06,12:42:00,2025,9,September,12,5,Saturday,True
137764,9/6/25 4:00 PM,Fruit Smoothie,Beverages,Main Menu,Beverage,6.56,3.0,False,synthetic_2025_09.csv,2025-09-06,16:00:00,2025,9,September,16,5,Saturday,True
137765,9/6/25 11:34 AM,Fruit Smoothie,Beverages,Main Menu,Beverage,5.94,1.0,False,synthetic_2025_09.csv,2025-09-06,11:34:00,2025,9,September,11,5,Saturday,True
137766,9/6/25 2:50 PM,Coffee Beans 12oz,Retail,Main Menu,Retail,16.0,2.0,False,synthetic_2025_09.csv,2025-09-06,14:50:00,2025,9,September,14,5,Saturday,True
137767,9/6/25 7:03 AM,Coffee Beans 12oz,Retail,Main Menu,Retail,15.2,1.0,False,synthetic_2025_09.csv,2025-09-06,07:03:00,2025,9,September,7,5,Saturday,True
137768,9/6/25 2:30 PM,House Sauce,Retail,Main Menu,Retail,8.07,1.0,False,synthetic_2025_09.csv,2025-09-06,14:30:00,2025,9,September,14,5,Saturday,True
137769,9/7/25 10:46 AM,Cheese Bread,Breads,Main Menu,Food,4.5,2.0,False,synthetic_2025_09.csv,2025-09-07,10:46:00,2025,9,September,10,6,Sunday,True
137770,9/7/25 6:17 AM,Cheese Bread,Breads,Main Menu,Food,4.27,3.0,False,synthetic_2025_09.csv,2025-09-07,06:17:00,2025,9,September,6,6,Sunday,True
137771,9/7/25 6:29 AM,Cheese Bread,Breads,Main Menu,Food,4.27,3.0,False,synthetic_2025_09.csv,2025-09-07,06:29:00,2025,9,September,6,6,Sunday,True
137772,9/7/25 3:43 PM,Cheese Bread,Breads,Main Menu,Food,4.27,2.0,False,synthetic_2025_09.csv,2025-09-07,15:43:00,2025,9,September,15,6,Sunday,True
137773,9/7/25 12:01 PM,Cheese Bread,Breads,Main Menu,Food,4.5,3.0,False,synthetic_2025_09.csv,2025-09-07,12:01:00,2025,9,September,12,6,Sunday,True
137774,9/7/25 11:23 AM,Cheese Bread,Breads,Main Menu,Food,4.27,3.0,False,synthetic_2025_09.csv,2025-09-07,11:23:00,2025,9,September,11,6,Sunday,True
137775,9/7/25 6:49 PM,Cheese Bread,Breads,Main Menu,Food,4.27,1.0,False,synthetic_2025_09.csv,2025-09-07,18:49:00,2025,9,September,18,6,Sunday,True
137776,9/7/25 9:57 AM,Corn Cake,Breads,Main Menu,Food,5.25,3.0,False,synthetic_2025_09.csv,2025-09-07,09:57:00,2025,9,September,9,6,Sunday,True
137777,9/7/25 12:28 PM,Corn Cake,Breads,Main Menu,Food,5.25,1.0,False,synthetic_2025_09.csv,2025-09-07,12:28:00,2025,9,September,12,6,Sunday,True
137778,9/7/25 12:52 PM,Corn Cake,Breads,Main Menu,Food,4.99,3.0,False,synthetic_2025_09.csv,2025-09-07,12:52:00,2025,9,September,12,6,Sunday,True
137779,9/7/25 7:02 AM,Corn Cake,Breads,Main Menu,Food,4.99,1.0,False,synthetic_2025_09.csv,2025-09-07,07:02:00,2025,9,September,7,6,Sunday,True
137780,9/7/25 11:43 AM,Corn Cake,Breads,Main Menu,Food,5.25,3.0,False,synthetic_2025_09.csv,2025-09-07,11:43:00,2025,9,September,11,6,Sunday,True
137781,9/7/25 12:33 PM,Corn Cake,Breads,Main Menu,Food,5.25,3.0,False,synthetic_2025_09.csv,2025-09-07,12:33:00,2025,9,September,12,6,Sunday,True
137782,9/7/25 12:22 PM,Corn Cake,Breads,Main Menu,Food,4.99,1.0,False,synthetic_2025_09.csv,2025-09-07,12:22:00,2025,9,September,12,6,Sunday,True
137783,9/7/25 2:07 PM,Corn Cake,Breads,Main Menu,Food,5.25,2.0,False,synthetic_2025_09.csv,2025-09-07,14:07:00,2025,9,September,14,6,Sunday,True
137784,9/7/25 8:56 AM,Corn Cake,Breads,Main Menu,Food,5.25,1.0,False,synthetic_2025_09.csv,2025-09-07,08:56:00,2025,9,September,8,6,Sunday,True
137785,9/7/25 8:37 AM,Chicken Pastry,Pastries,Main Menu,Food,6.75,1.0,False,synthetic_2025_09.csv,2025-09-07,08:37:00,2025,9,September,8,6,Sunday,True
137786,9/7/25 6:09 AM,Chicken Pastry,Pastries,Main Menu,Food,6.75,2.0,False,synthetic_2025_09.csv,2025-09-07,06:09:00,2025,9,September,6,6,Sunday,True
137787,9/7/25 1:14 PM,Chicken Pastry,Pastries,Main Menu,Food,7.09,2.0,False,synthetic_2025_09.csv,2025-09-07,13:14:00,2025,9,September,13,6,Sunday,True
137788,9/7/25 9:11 AM,Chicken Pastry,Pastries,Main Menu,Food,6.75,2.0,False,synthetic_2025_09.csv,2025-09-07,09:11:00,2025,9,September,9,6,Sunday,True
137789,9/7/25 9:31 AM,Chicken Pastry,Pastries,Main Menu,Food,6.75,1.0,False,synthetic_2025_09.csv,2025-09-07,09:31:00,2025,9,September,9,6,Sunday,True
137790,9/7/25 11:22 AM,Chicken Pastry,Pastries,Main Menu,Food,6.41,3.0,False,synthetic_2025_09.csv,2025-09-07,11:22:00,2025,9,September,11,6,Sunday,True
137791,9/7/25 1:46 PM,Chicken Pastry,Pastries,Main Menu,Food,6.75,1.0,False,synthetic_2025_09.csv,2025-09-07,13:46:00,2025,9,September,13,6,Sunday,True
137792,9/7/25 2:39 PM,Beef Pastry,Pastries,Main Menu,Food,6.6,1.0,False,synthetic_2025_09.csv,2025-09-07,14:39:00,2025,9,September,14,6,Sunday,True
137793,9/7/25 10:03 AM,Beef Pastry,Pastries,Main Menu,Food,6.95,1.0,False,synthetic_2025_09.csv,2025-09-07,10:03:00,2025,9,September,10,6,Sunday,True
137794,9/7/25 11:24 AM,Beef Pastry,Pastries,Main Menu,Food,6.95,1.0,False,synthetic_2025_09.csv,2025-09-07,11:24:00,2025,9,September,11,6,Sunday,True
137795,9/7/25 11:02 AM,Beef Pastry,Pastries,Main Menu,Food,6.95,2.0,False,synthetic_2025_09.csv,2025-09-07,11:02:00,2025,9,September,11,6,Sunday,True
137796,9/7/25 12:46 PM,Beef Pastry,Pastries,Main Menu,Food,6.6,3.0,False,synthetic_2025_09.csv,2025-09-07,12:46:00,2025,9,September,12,6,Sunday,True
137797,9/7/25 11:01 AM,Guava Pastry,Pastries,Main Menu,Food,5.5,3.0,False,synthetic_2025_09.csv,2025-09-07,11:01:00,2025,9,September,11,6,Sunday,True
137798,9/7/25 7:27 AM,Guava Pastry,Pastries,Main Menu,Food,5.5,2.0,False,synthetic_2025_09.csv,2025-09-07,07:27:00,2025,9,September,7,6,Sunday,True
137799,9/7/25 12:41 PM,Guava Pastry,Pastries,Main Menu,Food,5.5,1.0,False,synthetic_2025_09.csv,2025-09-07,12:41:00,2025,9,September,12,6,Sunday,True
137800,9/7/25 9:11 AM,Guava Pastry,Pastries,Main Menu,Food,5.5,2.0,False,synthetic_2025_09.csv,2025-09-07,09:11:00,2025,9,September,9,6,Sunday,True
137801,9/7/25 4:24 PM,Guava Pastry,Pastries,Main Menu,Food,5.5,3.0,False,synthetic_2025_09.csv,2025-09-07,16:24:00,2025,9,September,16,6,Sunday,True
137802,9/7/25 1:48 PM,Latte,Coffee,Main Menu,Beverage,5.75,1.0,False,synthetic_2025_09.csv,2025-09-07,13:48:00,2025,9,September,13,6,Sunday,True
137803,9/7/25 10:27 AM,Latte,Coffee,Main Menu,Beverage,5.75,1.0,False,synthetic_2025_09.csv,2025-09-07,10:27:00,2025,9,September,10,6,Sunday,True
137804,9/7/25 1:02 PM,Latte,Coffee,Main Menu,Beverage,5.75,1.0,False,synthetic_2025_09.csv,2025-09-07,13:02:00,2025,9,September,13,6,Sunday,True
137805,9/7/25 7:11 PM,Latte,Coffee,Main Menu,Beverage,5.75,3.0,False,synthetic_2025_09.csv,2025-09-07,19:11:00,2025,9,September,19,6,Sunday,True
